user_id,food_id,interaction_type,timestamp,rating
michellejensen,gerem asem,click,2024-11-01 03:30:15,
michellejensen,es tambring,purchase,2024-08-11 23:29:09,
michellejensen,es kacang merah,click,2024-08-17 01:28:00,
michellejensen,kue kui kui,rating,2023-12-24 22:48:03,3.5
michellejensen,kopi luwak durian,rating,2024-10-08 11:56:34,3.5
michellejensen,sate bulayak,rating,2024-02-14 02:05:58,4.5
michellejensen,es dawet ayu,rating,2024-01-03 10:45:06,3.5
michellejensen,lepet jagung manis,click,2024-08-24 22:40:56,
michellejensen,sei daging sapi,rating,2024-02-22 09:32:55,4.5
michellejensen,rawon,purchase,2024-03-05 15:33:24,
michellejensen,rendang,purchase,2024-06-25 00:28:05,
michellejensen,kue paso,purchase,2024-08-08 00:56:57,
michellejensen,nasi uduk,click,2024-10-20 03:31:30,
michellejensen,nagasari,click,2023-12-07 13:58:22,
michellejensen,nasi gemuk,purchase,2024-11-19 12:05:24,
michellejensen,gence ruan,click,2024-10-21 23:18:41,
michellejensen,pindang patin,rating,2024-08-27 03:03:03,1.0
michellejensen,sambusa,purchase,2024-01-22 12:19:50,
michellejensen,papeda,purchase,2024-11-29 10:14:57,
michellejensen,es kacang merah,purchase,2024-01-10 04:49:02,
michellejensen,ilabulo,click,2024-01-08 10:38:44,
michellejensen,juhu ubut rota,purchase,2023-12-17 02:38:25,
michellejensen,soto lamongan,click,2024-07-11 10:50:36,
gregoryweaver,sup gangan,purchase,2024-04-09 17:51:15,
gregoryweaver,gonjeng,rating,2024-07-07 05:21:06,3.0
gregoryweaver,nasi padang,purchase,2024-03-19 01:26:13,
gregoryweaver,gogos,purchase,2024-06-21 14:33:23,
gregoryweaver,norohombi,click,2024-01-26 21:26:26,
gregoryweaver,sekoteng,purchase,2024-08-14 15:21:30,
gregoryweaver,lontong bengkalis,rating,2024-09-20 19:31:54,4.5
gregoryweaver,kue dangai,rating,2024-10-24 07:22:34,5.0
gregoryweaver,kue ombus-ombus,click,2024-01-18 18:59:03,
gregoryweaver,air guraka,click,2024-05-04 04:35:55,
gregoryweaver,bubur pedas,purchase,2024-02-03 09:20:22,
gregoryweaver,teh secang,purchase,2024-08-09 00:02:10,
gregoryweaver,kue karud,rating,2024-04-05 07:25:56,4.5
gregoryweaver,es kuwut ,click,2024-09-18 14:21:03,
gregoryweaver,sate padang,purchase,2024-08-30 22:05:19,
gregoryweaver,pokak saripu,purchase,2024-07-02 19:56:29,
gregoryweaver,lemet singkong,rating,2024-10-18 11:11:03,4.5
gregoryweaver,nasi timbel,purchase,2024-02-05 09:16:52,
gregoryweaver,kawa daun,click,2024-08-22 16:22:56,
gregoryweaver,makauhe tumpah,click,2024-07-06 03:18:22,
gregoryweaver,pokak saripu,purchase,2024-09-30 04:37:18,
gregoryweaver,sagu sep,purchase,2023-12-10 21:22:44,
gregoryweaver,soto kudus,purchase,2024-08-13 07:17:07,
gregoryweaver,pisang goreng pontianak,rating,2024-07-17 07:16:17,2.5
gregoryweaver,pendap,click,2024-02-10 16:01:22,
gregoryweaver,es daluman,click,2024-11-23 21:10:09,
kjoseph,nasi grombyang,rating,2024-07-27 00:44:07,4.0
kjoseph,bajigur,rating,2024-02-07 20:58:16,5.0
kjoseph,es air mata pengantin,rating,2024-02-04 03:28:25,5.0
kjoseph,sayur ares,purchase,2024-06-29 09:33:56,
kjoseph,lempah kuning,click,2024-03-19 03:55:37,
kjoseph,ayam iloni,purchase,2024-01-13 14:48:02,
kjoseph,ikan kuah kuning,rating,2023-12-06 19:56:21,3.0
kjoseph,es jagung,purchase,2024-02-01 19:15:04,
kjoseph,pantiaw,purchase,2024-08-13 08:38:41,
kjoseph,ketupat kandangan,purchase,2024-03-05 05:55:41,
kjoseph,soto padang,purchase,2023-12-19 20:41:58,
kjoseph,keladi tumbuk,purchase,2024-03-03 19:54:11,
kjoseph,kentan bintul,click,2024-10-14 18:03:54,
kjoseph,coto makassar,purchase,2023-12-08 20:19:25,
kjoseph,kue ombus-ombus,click,2024-05-08 17:23:25,
kjoseph,ce huan tiau,click,2023-12-21 22:01:41,
kjoseph,nasi timbel,rating,2023-12-20 01:38:08,5.0
kjoseph,seruit,add_to_wishlist,2023-12-18 17:51:48,
kjoseph,saut,add_to_wishlist,2024-10-07 17:20:22,
kjoseph,bubur pedas,purchase,2024-06-07 22:13:59,
kjoseph,es pleret,click,2023-12-11 06:12:11,
kjoseph,coto makassar,add_to_wishlist,2024-02-24 13:28:47,
kjoseph,nasi gemuk,rating,2023-12-12 06:58:42,4.0
kjoseph,kasuami,purchase,2024-03-05 00:28:54,
kjoseph,coto makassar,purchase,2024-05-02 20:34:20,
salazargary,kue mayang papan,rating,2023-12-14 08:06:07,4.5
salazargary,sarabba,rating,2024-04-26 20:52:47,5.0
salazargary,rabeg,rating,2024-12-02 20:39:58,4.0
salazargary,cimpa,rating,2024-06-09 11:35:07,4.0
salazargary,nasi lapola,rating,2024-03-24 17:55:47,5.0
salazargary,karuang,rating,2024-01-11 21:04:50,3.0
salazargary,es kacang merah,add_to_wishlist,2024-11-20 21:06:34,
salazargary,ketupat ketan,add_to_wishlist,2024-10-03 18:05:26,
salazargary,buah hongas,click,2024-03-12 07:33:01,
salazargary,pandap,purchase,2024-01-18 00:58:02,
salazargary,nasi gemuk,rating,2024-06-24 03:22:08,5.0
salazargary,teh tayu,click,2024-02-14 11:02:23,
salazargary,temet,click,2024-10-01 10:39:44,
salazargary,stmj,rating,2024-05-12 23:26:37,1.5
salazargary,nasi uduk,click,2024-03-30 12:54:27,
salazargary,nasi kuning,purchase,2024-09-05 05:04:07,
salazargary,lopek maga,click,2024-10-16 14:33:22,
salazargary,kue lumpur,click,2023-12-14 03:39:09,
salazargary,nasi kuning,purchase,2024-09-16 05:08:22,
salazargary,tinutuan,click,2024-02-08 22:45:10,
salazargary,bajigur,rating,2024-04-25 19:14:11,5.0
salazargary,bihun bebek medan,rating,2024-04-07 08:02:55,4.0
salazargary,tutug oncom,click,2024-04-06 00:06:33,
salazargary,lepet jagung manis,purchase,2023-12-24 12:53:49,
salazargary,minuman sarai,purchase,2024-04-06 10:28:44,
salazargary,kasuami,purchase,2024-07-24 06:02:24,
salazargary,ikan kuah kuning,rating,2024-04-16 11:43:52,3.0
salazargary,es sekemu,purchase,2023-12-20 17:17:50,
salazargary,lappet,click,2024-10-10 11:15:11,
salazargary,pakis krispi ,click,2024-07-23 14:00:53,
salazargary,kabuto,rating,2024-03-08 09:06:44,4.0
anthonywest,kelicuk,click,2023-12-30 00:26:21,
anthonywest,gabing,rating,2024-01-21 08:12:37,4.0
anthonywest,pisang epe,click,2024-11-26 11:06:25,
anthonywest,bir pletok,rating,2024-10-01 13:51:41,3.5
anthonywest,es setup kolang kaling,rating,2024-04-06 13:46:50,3.5
anthonywest,bakmi jawa,rating,2024-02-11 06:19:26,3.5
anthonywest,nasi kuning,purchase,2024-04-18 08:34:26,
anthonywest,lahang,rating,2024-02-17 01:15:14,5.0
anthonywest,sagu lempeng,click,2024-02-02 14:19:54,
anthonywest,es kelacin,purchase,2024-02-09 02:02:50,
anthonywest,daging masak hitam,click,2023-12-20 04:22:34,
anthonywest,saut,add_to_wishlist,2024-06-05 08:25:46,
anthonywest,norohombi,rating,2024-07-02 15:19:28,3.5
anthonywest,mie tarempa,click,2023-12-14 04:57:04,
anthonywest,es tambring,rating,2023-12-14 02:01:13,5.0
anthonywest,kue putu kuning,rating,2024-05-11 19:31:51,4.5
anthonywest,bihun bebek medan,rating,2024-10-11 16:47:57,2.5
anthonywest,sekoteng,add_to_wishlist,2023-12-22 09:07:48,
anthonywest,ketupat ketan,rating,2024-06-08 15:30:21,4.5
anthonywest,kaledo,click,2024-05-28 17:32:53,
anthonywest,godok pisang,click,2024-11-13 10:19:15,
vkelly,lahang bambu,purchase,2024-04-26 21:08:18,
vkelly,mi ongklok,purchase,2024-02-16 10:42:54,
vkelly,kue jawada,click,2024-07-24 04:17:06,
vkelly,nasi kuning,rating,2024-03-20 23:18:29,1.5
vkelly,kuah beulangong,click,2024-02-25 05:27:58,
vkelly,kue putu kuning,rating,2024-03-07 11:03:59,5.0
vkelly,bakmi jawa,purchase,2024-09-01 00:14:31,
vkelly,tiwul,rating,2024-02-04 01:21:47,2.0
vkelly,sebuk kawo,purchase,2024-09-13 08:23:15,
vkelly,sate temburung,click,2024-09-03 02:13:45,
vkelly,putu bambu,click,2024-10-24 11:49:59,
vkelly,ayam iloni,purchase,2024-11-19 09:48:44,
vkelly,minuman sarai,click,2023-12-27 20:25:40,
vkelly,kue lapis cempedak,purchase,2024-01-06 16:44:54,
vkelly,cendol panas,rating,2024-02-14 01:56:18,2.5
vkelly,ce huan tiau,purchase,2024-12-04 00:05:49,
vkelly,gence ruan,add_to_wishlist,2024-07-28 21:49:45,
vkelly,dolung-dolung,purchase,2023-12-23 08:29:20,
matthewmorrison,lahang bambu,rating,2024-10-27 02:55:30,5.0
matthewmorrison,kopi arabika kintamani,purchase,2024-08-17 07:53:05,
matthewmorrison,lahang bambu,click,2024-05-31 07:27:05,
matthewmorrison,jus patikala,click,2024-01-10 15:02:37,
matthewmorrison,kopi gayo ,rating,2024-04-19 10:31:48,4.5
matthewmorrison,kopi joss,purchase,2024-08-02 23:54:35,
matthewmorrison,teh gaharu,click,2024-08-09 07:06:08,
matthewmorrison,tuak,rating,2024-01-12 06:05:21,4.5
matthewmorrison,teh gaharu,rating,2023-12-25 21:38:12,5.0
matthewmorrison,kopi liberika riau,click,2024-03-01 19:54:45,
matthewmorrison,kopi luwak durian,click,2024-06-18 08:30:40,
matthewmorrison,kopi luwak durian,click,2024-09-16 04:41:17,
matthewmorrison,kawa daun,rating,2024-11-28 16:14:07,4.5
matthewmorrison,jus patikala,click,2024-01-19 23:26:23,
matthewmorrison,kopi toraja,rating,2024-03-12 15:21:34,3.0
matthewmorrison,kopi arabika flores bajawa,purchase,2024-05-26 03:39:39,
matthewmorrison,jus patikala,purchase,2024-04-08 05:25:28,
matthewmorrison,kopi robusta lampung,rating,2024-09-10 17:01:06,4.0
matthewmorrison,tuak,click,2024-07-20 12:44:59,
matthewmorrison,tuak,rating,2024-07-12 08:07:44,5.0
matthewmorrison,kopi liberika riau,click,2024-08-16 09:24:51,
matthewmorrison,kopi gayo ,rating,2024-12-02 12:35:31,3.5
matthewmorrison,kawa daun,purchase,2024-11-28 21:43:02,
matthewmorrison,arak bali,purchase,2024-03-17 21:10:17,
matthewmorrison,kopi arabika kintamani,click,2024-08-22 10:54:29,
matthewmorrison,kopi luwak durian,click,2024-07-17 00:54:52,
matthewmorrison,jus patikala,rating,2024-04-04 10:35:33,3.5
matthewmorrison,kopi toraja,click,2024-04-05 17:55:41,
yyoung,wedang ronde,rating,2024-03-31 03:10:24,1.5
yyoung,pempek,click,2023-12-18 13:53:44,
yyoung,mina sarua,rating,2024-09-12 20:29:54,4.0
yyoung,ikan dole,rating,2024-06-15 10:52:27,4.5
yyoung,pempek,click,2024-05-03 01:06:49,
yyoung,bajigur,rating,2024-12-01 06:04:39,4.0
yyoung,bir kotjok,click,2024-11-01 11:09:16,
yyoung,pokak saripu,click,2024-10-04 16:24:31,
yyoung,teh secang,purchase,2024-05-14 03:56:31,
yyoung,air guraka,click,2024-05-07 21:46:11,
yyoung,mie aceh,add_to_wishlist,2024-08-11 05:48:44,
yyoung,pokak saripu,purchase,2024-08-22 06:58:46,
yyoung,sambal colo-colo,purchase,2024-11-24 02:52:39,
yyoung,wedang uwuh,click,2024-03-31 01:20:12,
yyoung,ayam taliwang,click,2024-06-06 11:10:44,
yyoung,teh secang,click,2024-09-21 11:26:34,
yyoung,rujak bulung,purchase,2024-07-31 04:25:12,
yyoung,wedang ronde,click,2023-12-19 23:05:14,
yyoung,rusip,rating,2024-01-04 04:32:21,2.5
yyoung,bandrek,click,2024-07-02 05:00:34,
yyoung,ie seureubet,rating,2024-09-04 21:42:45,5.0
yyoung,cacapan asam,click,2024-03-31 10:09:37,
yyoung,bandrek,rating,2024-09-28 03:01:29,4.0
yyoung,wedang uwuh,rating,2024-10-22 15:17:46,4.5
yyoung,rujak kuah pindang,click,2024-11-20 18:02:40,
yyoung,wedang ronde,purchase,2023-12-05 18:02:58,
yyoung,karedok,click,2023-12-12 08:49:51,
yyoung,sekoteng,click,2024-10-07 03:33:17,
yyoung,ie seureubet,purchase,2024-10-24 02:29:28,
yyoung,teh secang,rating,2024-10-21 08:36:48,5.0
yyoung,ie seureubet,rating,2024-01-20 04:46:12,3.0
yyoung,bandrek,click,2023-12-26 02:26:01,
yyoung,mie aceh,add_to_wishlist,2024-01-22 02:10:46,
nelsonlinda,hihindat ni andalu,click,2024-04-24 12:48:50,
nelsonlinda,wedang dayak,click,2024-11-05 12:16:23,
nelsonlinda,nagasari,purchase,2024-10-19 18:54:23,
nelsonlinda,kopi takar,purchase,2024-06-12 12:27:51,
nelsonlinda,kue mayang papan,click,2024-08-30 06:04:17,
nelsonlinda,bakpia,purchase,2024-01-20 22:00:41,
nelsonlinda,kue goreng gadong,purchase,2024-02-17 05:55:57,
nelsonlinda,lepet jagung manis,rating,2024-11-07 03:53:13,5.0
nelsonlinda,es bilungka,purchase,2024-10-30 12:10:38,
nelsonlinda,air guraka,click,2024-05-17 17:25:33,
nelsonlinda,kopi arabika flores bajawa,add_to_wishlist,2024-06-28 13:02:54,
nelsonlinda,sekoteng,click,2024-09-08 08:38:26,
kimdonald,minuman sarai,click,2024-09-02 17:35:19,
kimdonald,gabing,add_to_wishlist,2024-08-02 22:07:29,
kimdonald,kue bangkit,rating,2024-08-02 07:37:36,3.5
kimdonald,tekwan,click,2024-05-05 12:24:39,
kimdonald,pindang patin,click,2023-12-11 19:12:46,
kimdonald,sinonggi,purchase,2024-05-10 22:26:47,
kimdonald,nasi grombyang,click,2024-08-21 14:09:52,
kimdonald,mie koba,click,2024-01-18 05:30:17,
james99,kabuto,add_to_wishlist,2023-12-28 23:31:34,
james99,coleknak,click,2024-04-18 15:54:04,
james99,bubur ikan,rating,2024-09-10 20:27:51,4.5
james99,rabeg,click,2024-09-13 16:57:30,
james99,sup gangan,rating,2024-03-07 20:44:53,5.0
james99,nasi jaha,purchase,2024-03-18 17:34:48,
james99,sate bandeng,purchase,2024-01-10 07:21:54,
james99,sate bulayak,rating,2024-06-03 05:36:48,3.0
james99,nasi tepeng,click,2024-05-18 22:06:54,
james99,gerem asem,rating,2024-05-20 05:14:11,3.5
james99,pisang epe,click,2024-03-04 13:30:25,
james99,mie koba,click,2024-10-27 12:37:51,
james99,sop konro,purchase,2024-10-14 17:02:07,
james99,rujak cingur,click,2024-05-01 04:51:07,
james99,ayam bambu,purchase,2024-10-19 00:04:47,
james99,sayur ares,purchase,2024-09-22 16:06:24,
james99,kerak telor,purchase,2024-01-17 15:56:48,
james99,gogos,click,2024-07-15 19:31:03,
james99,sate lilit,click,2024-06-03 07:49:53,
james99,kue dangai,add_to_wishlist,2024-08-03 01:53:02,
james99,gatang kenari,click,2024-07-18 18:55:33,
james99,sate padang,click,2024-05-16 00:53:17,
james99,sup gangan,click,2024-07-18 07:20:48,
james99,nasi palekko,click,2024-02-12 14:08:10,
james99,tiwul,rating,2024-05-09 13:02:22,4.0
james99,kerak telor,click,2024-11-25 02:40:24,
james99,mie gomak,click,2024-01-11 11:22:56,
james99,pepes ikan patin kucai,rating,2024-04-12 10:59:28,5.0
james99,carang gesing pisang,click,2024-03-04 19:05:45,
james99,lontong bengkalis,click,2024-10-29 04:40:38,
garrett19,putu bambu,click,2024-04-11 04:44:55,
garrett19,gulai balak,click,2024-09-22 03:37:54,
garrett19,jepa,add_to_wishlist,2024-04-30 17:11:02,
garrett19,roti srikaya,purchase,2024-01-18 23:37:35,
garrett19,talam jagung lapis telang,rating,2024-09-24 12:56:22,4.0
garrett19,es pleret,rating,2024-02-14 19:19:16,4.0
garrett19,es jagung,purchase,2024-11-16 09:10:30,
garrett19,talam jagung degan,purchase,2024-10-10 16:09:47,
garrett19,es tambring,rating,2024-03-04 18:10:04,5.0
garrett19,sup gangan,purchase,2024-02-18 17:16:48,
garrett19,gatot,rating,2024-06-01 10:56:22,3.5
garrett19,sarabba,rating,2024-11-02 02:00:25,3.5
garrett19,es laksamana mengamuk,purchase,2024-01-06 07:32:38,
garrett19,coto makassar,add_to_wishlist,2024-09-07 00:46:45,
garrett19,ketupat kandangan,rating,2024-02-17 23:01:43,4.0
garrett19,gerem asem,purchase,2023-12-13 10:09:03,
garrett19,lontong medan,click,2024-10-03 19:27:38,
garrett19,mie gomak,purchase,2024-06-12 13:39:56,
garrett19,nasi grombyang,purchase,2024-11-22 21:08:24,
garrett19,es palu butung,purchase,2024-07-05 16:11:58,
garrett19,rendang,click,2024-05-03 09:39:22,
garrett19,keladi tumbuk,purchase,2024-11-27 19:18:15,
garrett19,sate tuna,rating,2024-03-27 16:05:06,5.0
garrett19,ikan gohu,click,2024-11-04 13:09:28,
garrett19,kolo,click,2024-11-24 10:35:02,
garrett19,sinonggi,rating,2024-09-04 22:03:13,5.0
garrett19,gonjeng,click,2024-01-22 19:37:51,
tina68,ikan bungkus,click,2024-02-01 09:12:15,
tina68,ikan tamban salai,rating,2024-07-07 05:37:03,1.5
tina68,papeda,purchase,2024-01-02 06:29:18,
tina68,soto kudus,click,2024-06-27 03:12:22,
tina68,juhu ubut rota,rating,2024-03-31 03:47:34,4.0
tina68,sate padang,purchase,2024-05-08 13:32:59,
tina68,norohombi,click,2024-08-08 12:01:16,
tina68,nasi timbel,purchase,2024-11-04 10:56:48,
tina68,kue goreng gadong,click,2024-07-11 08:25:42,
tina68,jagung bose,click,2024-10-22 01:39:20,
tina68,sate bandeng,click,2024-10-31 08:44:06,
tina68,keladi tumbuk,purchase,2024-08-10 09:35:38,
tina68,buah hongas,add_to_wishlist,2024-05-01 07:45:53,
tina68,lontong sayur,rating,2024-06-25 08:14:04,2.0
tina68,kawok,click,2024-06-10 05:17:42,
tina68,plecing kangkung,click,2024-11-30 05:22:15,
tina68,kaledo,purchase,2024-04-02 09:53:38,
tina68,ikan kuah kuning,click,2024-03-03 19:26:53,
tina68,ayam bambu,purchase,2024-11-13 22:36:20,
tina68,pandap,click,2024-03-06 20:31:16,
tina68,tekwan,rating,2023-12-15 17:31:47,3.5
tina68,kawok,rating,2024-08-17 07:37:43,2.5
tina68,mi ongklok,purchase,2024-01-05 13:50:32,
tina68,lontong bengkalis,click,2024-03-14 07:03:21,
tina68,nasi tepeng,click,2024-06-16 12:23:50,
tina68,nasi tepeng,purchase,2023-12-11 12:48:19,
tina68,daging masak hitam,click,2023-12-07 22:44:02,
tina68,nasi gemuk,rating,2024-07-18 15:38:41,4.0
tina68,sayur ares,purchase,2024-09-17 13:14:55,
smithoscar,es palu butung,add_to_wishlist,2024-03-10 04:25:26,
smithoscar,gence ruan,click,2024-03-14 23:40:22,
smithoscar,bangamat,add_to_wishlist,2024-06-24 17:52:14,
smithoscar,gangan humbut,click,2024-09-16 11:29:29,
smithoscar,lemet singkong,purchase,2024-10-29 13:29:55,
smithoscar,dolung-dolung,click,2024-05-22 17:42:21,
smithoscar,es oyen,purchase,2024-07-09 09:41:18,
smithoscar,kue lumpur,rating,2024-04-23 07:04:06,2.5
smithoscar,lapa-lapa,click,2024-06-03 20:39:16,
smithoscar,ikan tamban salai,click,2024-07-23 03:51:24,
smithoscar,nasi timbel,purchase,2024-02-12 03:44:28,
kjordan,nasi padang,click,2024-03-22 13:13:12,
kjordan,kue lapis medan,purchase,2024-02-27 13:18:37,
kjordan,kopi luwak durian,click,2024-06-05 19:25:41,
kjordan,nasi jaha,rating,2024-07-02 19:23:40,3.5
kjordan,kabuto,purchase,2024-04-11 01:57:52,
kjordan,kue karud,rating,2024-04-22 02:11:18,5.0
kjordan,es kelapa muda asam manis,click,2024-06-21 03:23:21,
kjordan,gulai taboh,purchase,2024-03-07 06:42:12,
kjordan,sop konro,purchase,2024-04-05 16:22:11,
kjordan,sate bulayak,add_to_wishlist,2024-06-29 15:10:25,
kjordan,lepet jagung manis,rating,2024-06-17 08:29:12,4.0
kjordan,kaledo,click,2024-05-24 04:26:19,
kjordan,nasi jinggo,click,2023-12-13 16:12:43,
kjordan,kelicuk,purchase,2024-02-17 17:37:50,
kjordan,karuang,purchase,2024-08-26 13:08:36,
patrickguzman,rusip,add_to_wishlist,2024-10-05 16:16:10,
patrickguzman,kue bay tat,purchase,2024-02-20 09:20:09,
patrickguzman,angeun lada,rating,2024-01-06 00:05:34,4.5
patrickguzman,kabuto,purchase,2024-08-25 12:46:25,
patrickguzman,angeun lada,rating,2024-05-31 13:19:09,4.0
patrickguzman,makauhe tumpah,click,2024-07-05 20:18:17,
patrickguzman,seruit,click,2024-07-28 03:05:56,
patrickguzman,mie gomak,add_to_wishlist,2024-01-18 18:44:20,
patrickguzman,pokak saripu,rating,2024-04-20 00:53:58,2.5
patrickguzman,ikan bungkus,purchase,2024-05-30 12:01:46,
patrickguzman,karedok,click,2024-02-06 12:07:15,
brittanywilliams,wedang ronde,rating,2024-06-22 10:35:10,5.0
brittanywilliams,es lancang kuning,click,2024-11-02 00:40:06,
brittanywilliams,soto lamongan,rating,2024-07-26 14:26:12,4.0
brittanywilliams,ce huan tiau,click,2024-06-28 20:40:15,
brittanywilliams,gonjeng,purchase,2024-11-19 23:23:11,
brittanywilliams,kue jawada,click,2024-02-24 01:45:33,
brittanywilliams,sarabba,rating,2024-03-08 10:44:09,4.0
brittanywilliams,tempoyak,click,2024-02-27 01:11:28,
brittanywilliams,lahang bambu,rating,2024-11-19 05:09:24,3.5
brittanywilliams,sekoteng,click,2024-03-01 16:37:47,
brittanywilliams,gatot,click,2024-04-26 09:20:31,
brittanywilliams,nasi bekepor,add_to_wishlist,2024-08-05 17:33:35,
brittanywilliams,poteng jaje tujak,purchase,2023-12-23 14:06:03,
woodardlisa,lempah kuning,click,2024-04-08 16:28:47,
woodardlisa,dada tuna,purchase,2024-09-25 17:28:17,
woodardlisa,sate lilit,rating,2024-04-12 02:56:22,2.5
woodardlisa,kawok,click,2024-02-05 21:37:45,
woodardlisa,kerak telor,purchase,2024-02-17 10:54:54,
woodardlisa,sup gangan,purchase,2024-06-28 22:23:29,
woodardlisa,kerak telor,rating,2024-04-14 03:13:53,5.0
woodardlisa,nasi gemuk,rating,2024-07-11 09:54:41,3.5
woodardlisa,nasi jaha,click,2024-09-20 22:17:49,
woodardlisa,duo sale,click,2024-06-08 07:57:27,
woodardlisa,gence ruan,click,2024-02-17 17:50:41,
woodardlisa,norohombi,purchase,2024-03-03 05:36:49,
woodardlisa,pepes ikan patin kucai,click,2024-03-24 03:58:47,
woodardlisa,kolo,purchase,2024-03-14 20:19:20,
woodardlisa,soto medan,purchase,2024-07-07 23:35:58,
woodardlisa,ikan kuah kuning,rating,2023-12-31 15:06:39,5.0
woodardlisa,bubur pedas,rating,2024-10-31 07:06:22,4.0
woodardlisa,sate maranggi,rating,2024-03-08 23:34:56,5.0
woodardlisa,lempah kuning,rating,2024-01-07 12:43:53,5.0
woodardlisa,mi ongklok,purchase,2024-08-11 14:45:12,
dwilson,pecel tumpang,click,2024-11-17 11:03:21,
dwilson,saut,rating,2024-06-16 01:30:03,4.5
dwilson,nasi grombyang,add_to_wishlist,2024-02-02 13:49:28,
dwilson,mie koba,purchase,2024-09-12 11:53:34,
dwilson,nasi gemuk,click,2024-07-14 23:45:30,
dwilson,pepes ikan patin kucai,rating,2024-10-01 06:30:33,4.0
dwilson,gogos,rating,2024-01-03 05:08:32,5.0
dwilson,bakat hiu,rating,2024-01-12 01:29:05,3.5
dwilson,patlau,click,2024-11-15 22:30:28,
dwilson,bakmi jawa,rating,2024-05-14 21:57:33,5.0
dwilson,tempoyak,purchase,2024-06-14 17:15:13,
dwilson,rabeg,rating,2024-02-14 10:11:46,4.0
dwilson,ikan bungkus,click,2024-02-11 01:13:42,
dwilson,nasi tiwul,rating,2024-07-18 17:06:13,5.0
dwilson,duo sale,rating,2024-02-10 23:20:40,3.0
dwilson,mie tarempa,click,2024-01-11 14:34:24,
dwilson,bir pletok,click,2024-11-10 16:33:36,
dwilson,pakis krispi ,purchase,2024-04-12 10:58:15,
dwilson,wadi,purchase,2024-09-13 16:05:47,
dwilson,sate bandeng,rating,2024-06-12 20:50:39,5.0
dwilson,sate bandeng,purchase,2024-01-12 02:16:11,
dwilson,jagung bose,click,2024-11-17 02:48:56,
jesserice,kue padamaran,click,2024-08-28 19:32:08,
jesserice,pandap,click,2024-07-18 04:10:50,
jesserice,es kelapa muda asam manis,rating,2024-10-20 16:39:13,3.0
jesserice,ketupat kandangan,purchase,2024-06-20 00:25:34,
jesserice,es dawet ayu,rating,2024-10-01 21:12:24,4.5
jesserice,mina sarua,click,2024-09-21 01:18:56,
jesserice,carang gesing pisang,add_to_wishlist,2024-05-12 16:19:06,
jesserice,kopi luwak durian,rating,2024-02-14 07:37:01,4.5
jesserice,nasi jinggo,click,2024-11-13 03:08:45,
jesserice,bir jawa,click,2024-04-01 01:32:10,
jesserice,karedok,purchase,2024-03-26 08:44:17,
jesserice,ikan gohu,purchase,2023-12-24 16:07:33,
jesserice,es air mata pengantin,purchase,2024-02-23 13:13:07,
jesserice,papeda,click,2024-08-24 13:14:05,
jesserice,teh secang,rating,2024-08-29 07:41:08,3.0
jesserice,kue padamaran,add_to_wishlist,2024-10-19 01:02:05,
jesserice,wadi,purchase,2024-03-05 15:10:49,
jesserice,kue mayang papan,rating,2024-10-30 13:50:16,4.5
jesserice,nasi gandul,click,2024-04-14 08:50:52,
jesserice,toge panyabungan,rating,2024-02-05 08:04:55,4.0
jesserice,soto kudus,rating,2024-03-10 09:05:16,3.0
jesserice,kue dangai,click,2023-12-19 13:23:02,
jesserice,mutioro jagung manis,click,2024-05-30 17:55:55,
jesserice,soto kudus,rating,2023-12-27 19:05:57,5.0
jesserice,nasi jaha,click,2024-06-06 15:34:23,
mwilliams,cimpa,rating,2024-02-09 05:22:51,2.0
mwilliams,paniki,purchase,2024-08-07 01:16:49,
mwilliams,es kelapa muda asam manis,purchase,2024-10-03 02:11:35,
mwilliams,pengkang,purchase,2024-03-08 14:50:02,
mwilliams,agar hijau kolak pisang,click,2024-07-31 15:00:35,
mwilliams,gatot,click,2024-11-28 21:42:49,
mwilliams,keladi tumbuk,purchase,2024-10-13 20:52:47,
mwilliams,pindang patin,click,2024-01-12 01:16:14,
mwilliams,udang selingkuh,rating,2024-04-03 23:28:17,2.0
mwilliams,sinonggi,click,2023-12-07 20:12:54,
mwilliams,agar hijau kolak pisang,purchase,2024-02-29 11:42:57,
mwilliams,sate payau,rating,2024-07-21 10:29:39,4.5
mwilliams,es bilungka,rating,2023-12-16 20:28:57,3.5
mwilliams,soto betawi,add_to_wishlist,2024-11-07 13:56:49,
mwilliams,bubur ikan,click,2024-04-18 15:40:30,
mwilliams,mutioro jagung manis,rating,2024-10-31 05:23:40,2.5
mwilliams,sayur ares,rating,2024-05-27 22:43:34,5.0
mwilliams,patlau,purchase,2023-12-14 23:35:30,
mwilliams,tutug oncom,rating,2024-08-02 14:14:32,1.5
mwilliams,kembang goyang,rating,2024-04-26 15:48:26,2.0
mwilliams,sarabba,purchase,2023-12-10 01:40:43,
mwilliams,es kacang merah,click,2024-06-06 02:39:12,
mwilliams,tili aya,purchase,2024-07-24 12:51:55,
mwilliams,sate maranggi,click,2024-06-26 07:47:26,
zlopez,rabeg,purchase,2024-01-26 07:24:59,
zlopez,sate bandeng,rating,2024-06-12 12:43:02,4.0
zlopez,kasuami,purchase,2024-10-15 14:31:28,
zlopez,es teler,rating,2024-06-23 19:33:43,3.5
zlopez,kue delapan jam,purchase,2024-02-10 06:23:22,
zlopez,jus marungga,rating,2024-04-22 14:56:59,5.0
